"date_collected","site","block","treatment","quad","surface_area_cm2","species","tissue","growth_form","plot_tissue_id","mass_g","notes"
2024-07-26,"MAT06",3,"F1",2,400,"Other Forb","BelowStem","Forb","1310",0,NA
2024-07-26,"MAT06",3,"F1",2,400,"Sphagnum","Green","Moss","1076",0.034,NA
2024-07-26,"MAT06",3,"F1",2,400,"Other Mosses","Green","Moss","1079",4.232,NA
2024-07-26,"MAT06",3,"F1",2,400,"Mixed Lichen","Live","Lichen","1053",3.549,NA
2024-07-26,"MAT06",3,"F1",2,400,"Litter","Wood","Litter",NA,0,NA
2024-07-26,"MAT06",3,"F1",2,400,"Litter","Litter","Litter",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Eriophorum vaginatum","BladeSheathInflCulm","Graminoid",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Eriophorum vaginatum","Rhizome","Graminoid",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Carex bigelowii","BladeSheathInflCulm","Graminoid","774",0.313,NA
2024-07-26,"MAT06",3,"F1",3,400,"Carex bigelowii","Rhizome","Graminoid","780",0.835,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Graminoid","BladeSheathInflCulm","Graminoid",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Graminoid","Rhizome","Graminoid",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Betula nana","NewLeaves","Deciduous","777",5.165,NA
2024-07-26,"MAT06",3,"F1",3,400,"Betula nana","NewStems","Deciduous","803",1.308,NA
2024-07-26,"MAT06",3,"F1",3,400,"Betula nana","OldStems","Deciduous","806",24.21,NA
2024-07-26,"MAT06",3,"F1",3,400,"Betula nana","Inflor","Deciduous","1304",0.182,NA
2024-07-26,"MAT06",3,"F1",3,400,"Betula nana","BelowStem","Deciduous","809",27.823,NA
2024-07-26,"MAT06",3,"F1",3,400,"Salix pulchra","NewLeaves","Deciduous","801",0.057,NA
2024-07-26,"MAT06",3,"F1",3,400,"Salix pulchra","NewStems","Deciduous","804",0.025,NA
2024-07-26,"MAT06",3,"F1",3,400,"Salix pulchra","OldStems","Deciduous","807",0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Salix pulchra","Inflor","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Salix pulchra","BelowStem","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Vaccinium uliginosum","NewLeaves","Deciduous","1206",0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Vaccinium uliginosum","NewStems","Deciduous","1207",0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Vaccinium uliginosum","OldStems","Deciduous","1208",0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Vaccinium uliginosum","Inflor","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Vaccinium uliginosum","BelowStem","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Deciduous","NewLeaves","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Deciduous","NewStems","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Deciduous","OldStems","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Deciduous","Inflor","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Deciduous","BelowStem","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Ledum palustre","NewLeaves","Evergreen","1054",0.565,NA
2024-07-26,"MAT06",3,"F1",3,400,"Ledum palustre","NewStems","Evergreen","1051",0.201,NA
2024-07-26,"MAT06",3,"F1",3,400,"Ledum palustre","OldLeaves","Evergreen","1057",0.403,NA
2024-07-26,"MAT06",3,"F1",3,400,"Ledum palustre","OldStems","Evergreen","1060",1.477,NA
2024-07-26,"MAT06",3,"F1",3,400,"Ledum palustre","Inflor","Evergreen","1066",0.016,NA
2024-07-26,"MAT06",3,"F1",3,400,"Ledum palustre","BelowStem","Evergreen","1063",2.887,NA
2024-07-26,"MAT06",3,"F1",3,400,"Vaccinium vitis-idaea","NewLeaves","Evergreen","1069",0.151,NA
2024-07-26,"MAT06",3,"F1",3,400,"Vaccinium vitis-idaea","NewStems","Evergreen","1072",0.031,NA
2024-07-26,"MAT06",3,"F1",3,400,"Vaccinium vitis-idaea","OldLeaves","Evergreen","1075",0.174,NA
2024-07-26,"MAT06",3,"F1",3,400,"Vaccinium vitis-idaea","OldStems","Evergreen","1078",0.055,NA
2024-07-26,"MAT06",3,"F1",3,400,"Vaccinium vitis-idaea","Inflor","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Vaccinium vitis-idaea","BelowStem","Evergreen","1052",0.239,NA
2024-07-26,"MAT06",3,"F1",3,400,"Cassiope tetragona","NewStems","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Cassiope tetragona","OldStems","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Cassiope tetragona","Inflor","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Cassiope tetragona","BelowStem","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Evergreen","NewLeaves","Evergreen","1055",0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Evergreen","NewStems","Evergreen","1058",0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Evergreen","OldLeaves","Evergreen","1061",0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Evergreen","OldStems","Evergreen","1064",0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Evergreen","Inflor","Evergreen","1070",0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Evergreen","BelowStem","Evergreen","1067",0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Rubus chamaemorus","LeavesStems","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Rubus chamaemorus","InflorStalks","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Rubus chamaemorus","BelowStem","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Petasites frigidus","LeavesStems","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Petasites frigidus","InflorStalks","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Petasites frigidus","BelowStem","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Forb","LeavesStems","Forb","1073",0.123,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Forb","InflorStalks","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Forb","BelowStem","Forb","1310",0.105,NA
2024-07-26,"MAT06",3,"F1",3,400,"Sphagnum","Green","Moss","1076",1.29,NA
2024-07-26,"MAT06",3,"F1",3,400,"Other Mosses","Green","Moss","1079",2.029,NA
2024-07-26,"MAT06",3,"F1",3,400,"Mixed Lichen","Live","Lichen","1053",2.283,NA
2024-07-26,"MAT06",3,"F1",3,400,"Litter","Wood","Litter",NA,0,NA
2024-07-26,"MAT06",3,"F1",3,400,"Litter","Litter","Litter",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Eriophorum vaginatum","BladeSheathInflCulm","Graminoid",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Eriophorum vaginatum","Rhizome","Graminoid",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Carex bigelowii","BladeSheathInflCulm","Graminoid","774",0.443,NA
2024-07-26,"MAT06",3,"F1",4,400,"Carex bigelowii","Rhizome","Graminoid","780",0.543,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Graminoid","BladeSheathInflCulm","Graminoid",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Graminoid","Rhizome","Graminoid",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Betula nana","NewLeaves","Deciduous","777",1.029,NA
2024-07-26,"MAT06",3,"F1",4,400,"Betula nana","NewStems","Deciduous","803",0.018,NA
2024-07-26,"MAT06",3,"F1",4,400,"Betula nana","OldStems","Deciduous","806",2.966,NA
2024-07-26,"MAT06",3,"F1",4,400,"Betula nana","Inflor","Deciduous","1304",0.036,NA
2024-07-26,"MAT06",3,"F1",4,400,"Betula nana","BelowStem","Deciduous","809",5.571,NA
2024-07-26,"MAT06",3,"F1",4,400,"Salix pulchra","NewLeaves","Deciduous","801",0.246,NA
2024-07-26,"MAT06",3,"F1",4,400,"Salix pulchra","NewStems","Deciduous","804",0.04,NA
2024-07-26,"MAT06",3,"F1",4,400,"Salix pulchra","OldStems","Deciduous","807",2.305,NA
2024-07-26,"MAT06",3,"F1",4,400,"Salix pulchra","Inflor","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Salix pulchra","BelowStem","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Vaccinium uliginosum","NewLeaves","Deciduous","1206",0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Vaccinium uliginosum","NewStems","Deciduous","1207",0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Vaccinium uliginosum","OldStems","Deciduous","1208",0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Vaccinium uliginosum","Inflor","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Vaccinium uliginosum","BelowStem","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Deciduous","NewLeaves","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Deciduous","NewStems","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Deciduous","OldStems","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Deciduous","Inflor","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Deciduous","BelowStem","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Ledum palustre","NewLeaves","Evergreen","1054",0.868,NA
2024-07-26,"MAT06",3,"F1",4,400,"Ledum palustre","NewStems","Evergreen","1051",0.271,NA
2024-07-26,"MAT06",3,"F1",4,400,"Ledum palustre","OldLeaves","Evergreen","1057",0.264,NA
2024-07-26,"MAT06",3,"F1",4,400,"Ledum palustre","OldStems","Evergreen","1060",4.601,NA
2024-07-26,"MAT06",3,"F1",4,400,"Ledum palustre","Inflor","Evergreen","1066",0.208,NA
2024-07-26,"MAT06",3,"F1",4,400,"Ledum palustre","BelowStem","Evergreen","1063",4.707,NA
2024-07-26,"MAT06",3,"F1",4,400,"Vaccinium vitis-idaea","NewLeaves","Evergreen","1069",0.193,NA
2024-07-26,"MAT06",3,"F1",4,400,"Vaccinium vitis-idaea","NewStems","Evergreen","1072",0.108,NA
2024-07-26,"MAT06",3,"F1",4,400,"Vaccinium vitis-idaea","OldLeaves","Evergreen","1075",0.593,NA
2024-07-26,"MAT06",3,"F1",4,400,"Vaccinium vitis-idaea","OldStems","Evergreen","1078",0.202,NA
2024-07-26,"MAT06",3,"F1",4,400,"Vaccinium vitis-idaea","Inflor","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Vaccinium vitis-idaea","BelowStem","Evergreen","1052",2.208,NA
2024-07-26,"MAT06",3,"F1",4,400,"Cassiope tetragona","NewStems","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Cassiope tetragona","OldStems","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Cassiope tetragona","Inflor","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Cassiope tetragona","BelowStem","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Evergreen","NewLeaves","Evergreen","1055",0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Evergreen","NewStems","Evergreen","1058",0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Evergreen","OldLeaves","Evergreen","1061",0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Evergreen","OldStems","Evergreen","1064",0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Evergreen","Inflor","Evergreen","1070",0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Evergreen","BelowStem","Evergreen","1067",0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Rubus chamaemorus","LeavesStems","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Rubus chamaemorus","InflorStalks","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Rubus chamaemorus","BelowStem","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Petasites frigidus","LeavesStems","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Petasites frigidus","InflorStalks","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Petasites frigidus","BelowStem","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Forb","LeavesStems","Forb","1073",0.06,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Forb","InflorStalks","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Forb","BelowStem","Forb","1310",0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Sphagnum","Green","Moss","1076",0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Other Mosses","Green","Moss","1079",2.201,NA
2024-07-26,"MAT06",3,"F1",4,400,"Mixed Lichen","Live","Lichen","1053",20.665,NA
2024-07-26,"MAT06",3,"F1",4,400,"Litter","Wood","Litter",NA,0,NA
2024-07-26,"MAT06",3,"F1",4,400,"Litter","Litter","Litter",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","835",0.125,NA
2024-07-26,"MAT06",3,"F2",1,400,"Eriophorum vaginatum","Rhizome","Graminoid",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Carex bigelowii","BladeSheathInflCulm","Graminoid","812",0.131,NA
2024-07-26,"MAT06",3,"F2",1,400,"Carex bigelowii","Rhizome","Graminoid","815",2.133,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Graminoid","BladeSheathInflCulm","Graminoid","818",0.378,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Graminoid","Rhizome","Graminoid","821",1.386,NA
2024-07-26,"MAT06",3,"F2",1,400,"Betula nana","NewLeaves","Deciduous","824",4.502,NA
2024-07-26,"MAT06",3,"F2",1,400,"Betula nana","NewStems","Deciduous","827",0.371,NA
2024-07-26,"MAT06",3,"F2",1,400,"Betula nana","OldStems","Deciduous","850",12.65,NA
2024-07-26,"MAT06",3,"F2",1,400,"Betula nana","Inflor","Deciduous","833",0.181,NA
2024-07-26,"MAT06",3,"F2",1,400,"Betula nana","BelowStem","Deciduous","836",13.14,NA
2024-07-26,"MAT06",3,"F2",1,400,"Salix pulchra","NewLeaves","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Salix pulchra","NewStems","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Salix pulchra","OldStems","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Salix pulchra","Inflor","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Salix pulchra","BelowStem","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Vaccinium uliginosum","NewLeaves","Deciduous","1266",0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Vaccinium uliginosum","NewStems","Deciduous","1267",0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Vaccinium uliginosum","OldStems","Deciduous","1268",0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Vaccinium uliginosum","Inflor","Deciduous","1289",0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Vaccinium uliginosum","BelowStem","Deciduous","1290",0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Deciduous","NewLeaves","Deciduous","1328",0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Deciduous","NewStems","Deciduous","1270",0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Deciduous","OldStems","Deciduous","1330",0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Deciduous","Inflor","Deciduous","1329",0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Deciduous","BelowStem","Deciduous","1331",0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Ledum palustre","NewLeaves","Evergreen","839",1.586,NA
2024-07-26,"MAT06",3,"F2",1,400,"Ledum palustre","NewStems","Evergreen","813",0.609,NA
2024-07-26,"MAT06",3,"F2",1,400,"Ledum palustre","OldLeaves","Evergreen","816",0.686,NA
2024-07-26,"MAT06",3,"F2",1,400,"Ledum palustre","OldStems","Evergreen","819",5.375,NA
2024-07-26,"MAT06",3,"F2",1,400,"Ledum palustre","Inflor","Evergreen","822",0.255,NA
2024-07-26,"MAT06",3,"F2",1,400,"Ledum palustre","BelowStem","Evergreen","825",6.132,NA
2024-07-26,"MAT06",3,"F2",1,400,"Vaccinium vitis-idaea","NewLeaves","Evergreen","828",0.185,NA
2024-07-26,"MAT06",3,"F2",1,400,"Vaccinium vitis-idaea","NewStems","Evergreen","831",0.049,NA
2024-07-26,"MAT06",3,"F2",1,400,"Vaccinium vitis-idaea","OldLeaves","Evergreen","834",0.389,NA
2024-07-26,"MAT06",3,"F2",1,400,"Vaccinium vitis-idaea","OldStems","Evergreen","837",0.166,NA
2024-07-26,"MAT06",3,"F2",1,400,"Vaccinium vitis-idaea","Inflor","Evergreen","1624",0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Vaccinium vitis-idaea","BelowStem","Evergreen","844",1.186,NA
2024-07-26,"MAT06",3,"F2",1,400,"Cassiope tetragona","NewStems","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Cassiope tetragona","OldStems","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Cassiope tetragona","Inflor","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Cassiope tetragona","BelowStem","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Evergreen","NewLeaves","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Evergreen","NewStems","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Evergreen","OldLeaves","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Evergreen","OldStems","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Evergreen","Inflor","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Evergreen","BelowStem","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Rubus chamaemorus","LeavesStems","Forb","841",0.031,NA
2024-07-26,"MAT06",3,"F2",1,400,"Rubus chamaemorus","InflorStalks","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Rubus chamaemorus","BelowStem","Forb","847",1.158,NA
2024-07-26,"MAT06",3,"F2",1,400,"Petasites frigidus","LeavesStems","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Petasites frigidus","InflorStalks","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Petasites frigidus","BelowStem","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Forb","LeavesStems","Forb","1349",0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Forb","InflorStalks","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Forb","BelowStem","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Sphagnum","Green","Moss","859",0.016,NA
2024-07-26,"MAT06",3,"F2",1,400,"Other Mosses","Green","Moss","856",0.42,NA
2024-07-26,"MAT06",3,"F2",1,400,"Mixed Lichen","Live","Lichen","853",0.885,NA
2024-07-26,"MAT06",3,"F2",1,400,"Litter","Wood","Litter",NA,0,NA
2024-07-26,"MAT06",3,"F2",1,400,"Litter","Litter","Litter","862",0.024,NA
2024-07-26,"MAT06",3,"F2",2,400,"Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","835",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Eriophorum vaginatum","Rhizome","Graminoid",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Carex bigelowii","BladeSheathInflCulm","Graminoid","812",0.351,NA
2024-07-26,"MAT06",3,"F2",2,400,"Carex bigelowii","Rhizome","Graminoid","815",2.906,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Graminoid","BladeSheathInflCulm","Graminoid","818",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Graminoid","Rhizome","Graminoid","821",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Betula nana","NewLeaves","Deciduous","824",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Betula nana","NewStems","Deciduous","827",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Betula nana","OldStems","Deciduous","850",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Betula nana","Inflor","Deciduous","833",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Betula nana","BelowStem","Deciduous","836",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Salix pulchra","NewLeaves","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Salix pulchra","NewStems","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Salix pulchra","OldStems","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Salix pulchra","Inflor","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Salix pulchra","BelowStem","Deciduous",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Vaccinium uliginosum","NewLeaves","Deciduous","1266",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Vaccinium uliginosum","NewStems","Deciduous","1267",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Vaccinium uliginosum","OldStems","Deciduous","1268",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Vaccinium uliginosum","Inflor","Deciduous","1289",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Vaccinium uliginosum","BelowStem","Deciduous","1290",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Deciduous","NewLeaves","Deciduous","1328",2.137,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Deciduous","NewStems","Deciduous","1270",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Deciduous","OldStems","Deciduous","1330",1.409,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Deciduous","Inflor","Deciduous","1329",0.174,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Deciduous","BelowStem","Deciduous","1331",1.387,NA
2024-07-26,"MAT06",3,"F2",2,400,"Ledum palustre","NewLeaves","Evergreen","839",0.469,NA
2024-07-26,"MAT06",3,"F2",2,400,"Ledum palustre","NewStems","Evergreen","813",0.147,NA
2024-07-26,"MAT06",3,"F2",2,400,"Ledum palustre","OldLeaves","Evergreen","816",0.4,NA
2024-07-26,"MAT06",3,"F2",2,400,"Ledum palustre","OldStems","Evergreen","819",3.4,NA
2024-07-26,"MAT06",3,"F2",2,400,"Ledum palustre","Inflor","Evergreen","822",0.079,NA
2024-07-26,"MAT06",3,"F2",2,400,"Ledum palustre","BelowStem","Evergreen","825",4.55,NA
2024-07-26,"MAT06",3,"F2",2,400,"Vaccinium vitis-idaea","NewLeaves","Evergreen","828",0.809,NA
2024-07-26,"MAT06",3,"F2",2,400,"Vaccinium vitis-idaea","NewStems","Evergreen","831",0.345,NA
2024-07-26,"MAT06",3,"F2",2,400,"Vaccinium vitis-idaea","OldLeaves","Evergreen","834",1.552,NA
2024-07-26,"MAT06",3,"F2",2,400,"Vaccinium vitis-idaea","OldStems","Evergreen","837",1.165,NA
2024-07-26,"MAT06",3,"F2",2,400,"Vaccinium vitis-idaea","Inflor","Evergreen","1624",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Vaccinium vitis-idaea","BelowStem","Evergreen","844",1.531,NA
2024-07-26,"MAT06",3,"F2",2,400,"Cassiope tetragona","NewStems","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Cassiope tetragona","OldStems","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Cassiope tetragona","Inflor","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Cassiope tetragona","BelowStem","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Evergreen","NewLeaves","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Evergreen","NewStems","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Evergreen","OldLeaves","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Evergreen","OldStems","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Evergreen","Inflor","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Evergreen","BelowStem","Evergreen",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Rubus chamaemorus","LeavesStems","Forb","841",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Rubus chamaemorus","InflorStalks","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Rubus chamaemorus","BelowStem","Forb","847",1.514,NA
2024-07-26,"MAT06",3,"F2",2,400,"Petasites frigidus","LeavesStems","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Petasites frigidus","InflorStalks","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Petasites frigidus","BelowStem","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Forb","LeavesStems","Forb","1349",0.026,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Forb","InflorStalks","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Forb","BelowStem","Forb",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Sphagnum","Green","Moss","859",0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Other Mosses","Green","Moss","856",0.815,NA
2024-07-26,"MAT06",3,"F2",2,400,"Mixed Lichen","Live","Lichen","853",3.697,NA
2024-07-26,"MAT06",3,"F2",2,400,"Litter","Wood","Litter",NA,0,NA
2024-07-26,"MAT06",3,"F2",2,400,"Litter","Litter","Litter","862",0,NA
2024-07-26,"MAT06",3,"F2",3,400,"Eriophorum vaginatum","BladeSheathInflCulm","Graminoid","835",0,NA
2024-07-26,"MAT06",3,"F2",3,400,"Eriophorum vaginatum","Rhizome","Graminoid",NA,0,NA
2024-07-26,"MAT06",3,"F2",3,400,"Carex bigelowii","BladeSheathInflCulm","Graminoid","812",0.677,NA
2024-07-26,"MAT06",3,"F2",3,400,"Carex bigelowii","Rhizome","Graminoid","815",3.036,NA
2024-07-26,"MAT06",3,"F2",3,400,"Other Graminoid","BladeSheathInflCulm","Graminoid","818",1.068,NA
2024-07-26,"MAT06",3,"F2",3,400,"Other Graminoid","Rhizome","Graminoid","821",0.344,NA
2024-07-26,"MAT06",3,"F2",3,400,"Betula nana","NewLeaves","Deciduous","824",0,NA
2024-07-26,"MAT06",3,"F2",3,400,"Betula nana","NewStems","Deciduous","827",0,NA
2024-07-26,"MAT06",3,"F2",3,400,"Betula nana","OldStems","Deciduous","850",0,NA
