"Block","Treatment","Quad","Surface_area_cm2","Date_collected","Species","Tissue","Mass_g","Plot_tissue_ID","Growth_form","Notes"
3,"F0.5",3,400,2024-07-26,"Petfri","InflorStalks",0,NA,"Forb",NA
3,"F0.5",3,400,2024-07-26,"Petfri","BelowStem",1.092,"1916","Forb",NA
3,"F0.5",3,400,2024-07-26,"OtherForb","LeavesStems",0.172,"1911","Forb",NA
3,"F0.5",3,400,2024-07-26,"OtherForb","InflorStalks",0,"1954","Forb",NA
3,"F0.5",3,400,2024-07-26,"OtherForb","BelowStem",0,"1912","Forb",NA
3,"F0.5",3,400,2024-07-26,"Sphagnum","Green",0.039,"1918","Moss",NA
3,"F0.5",3,400,2024-07-26,"OtherMoss","Green",5.563,"1909","Moss",NA
3,"F0.5",3,400,2024-07-26,"Lichen","Live",7.282,"1910","Lichen",NA
3,"F0.5",3,400,2024-07-26,"Attached","Wood",0,"1919","Litter",NA
3,"F0.5",3,400,2024-07-26,"Attached","Litter",0,"1770","Litter",NA
3,"F0.5",4,400,2024-07-26,"Erivag","BladeSheathInflCulm",0.383,"1957","Graminoid",NA
3,"F0.5",4,400,2024-07-26,"Erivag","Rhizome",0,"1774","Graminoid",NA
3,"F0.5",4,400,2024-07-26,"Carbig","BladeSheathInflCulm",0.192,"1917","Graminoid",NA
3,"F0.5",4,400,2024-07-26,"Carbig","Rhizome",0.463,"1920","Graminoid",NA
3,"F0.5",4,400,2024-07-26,"OtherGraminoid","BladeSheathInflCulm",0.382,"1891","Graminoid",NA
3,"F0.5",4,400,2024-07-26,"OtherGraminoid","Rhizome",0.289,"1892","Graminoid",NA
3,"F0.5",4,400,2024-07-26,"Betnan","NewLeaves",0.921,"1893","Deciduous",NA
3,"F0.5",4,400,2024-07-26,"Betnan","NewStems",1.648,"1894","Deciduous",NA
3,"F0.5",4,400,2024-07-26,"Betnan","OldStems",2.374,"1895","Deciduous",NA
3,"F0.5",4,400,2024-07-26,"Betnan","Inflor",0.042,"1828","Deciduous",NA
3,"F0.5",4,400,2024-07-26,"Betnan","BelowStem",6.626,"1896","Deciduous",NA
3,"F0.5",4,400,2024-07-26,"Salpul","NewLeaves",0,"1761","Deciduous",NA
3,"F0.5",4,400,2024-07-26,"Salpul","NewStems",0,"1762","Deciduous",NA
3,"F0.5",4,400,2024-07-26,"Salpul","OldStems",0,"1763","Deciduous",NA
3,"F0.5",4,400,2024-07-26,"Salpul","Inflor",0,NA,"Deciduous",NA
3,"F0.5",4,400,2024-07-26,"Salpul","BelowStem",0,"1766","Deciduous",NA
3,"F0.5",4,400,2024-07-26,"Vaculi","NewLeaves",0,NA,"Deciduous",NA
3,"F0.5",4,400,2024-07-26,"Vaculi","NewStems",0,NA,"Deciduous",NA
3,"F0.5",4,400,2024-07-26,"Vaculi","OldStems",0,NA,"Deciduous",NA
3,"F0.5",4,400,2024-07-26,"Vaculi","Inflor",0,NA,"Deciduous",NA
3,"F0.5",4,400,2024-07-26,"Vaculi","BelowStem",0,NA,"Deciduous",NA
3,"F0.5",4,400,2024-07-26,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
3,"F0.5",4,400,2024-07-26,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
3,"F0.5",4,400,2024-07-26,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
3,"F0.5",4,400,2024-07-26,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
3,"F0.5",4,400,2024-07-26,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
3,"F0.5",4,400,2024-07-26,"Ledpal","NewLeaves",0.307,"1897","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Ledpal","NewStems",0.74,"1898","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Ledpal","OldLeaves",0.381,"1899","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Ledpal","OldStems",1.484,"1900","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Ledpal","Inflor",0.027,"1953","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Ledpal","BelowStem",3.166,"1901","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Vacvit","NewLeaves",0.201,"1902","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Vacvit","NewStems",0.094,"1903","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Vacvit","OldLeaves",0.037,"1904","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Vacvit","OldStems",0.125,"1905","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Vacvit","Inflor",0.025,"1906","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Vacvit","BelowStem",0.259,"1907","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Castet","NewStems",0.402,"1913","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Castet","OldStems",3.149,"1914","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Castet","Inflor",0.052,"1528","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Castet","BelowStem",2.007,"1915","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"OtherEvergreen","NewLeaves",0,"1671","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"OtherEvergreen","NewStems",0,"1672","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"OtherEvergreen","OldLeaves",0,"1673","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"OtherEvergreen","OldStems",0,"1674","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"OtherEvergreen","Inflor",0,NA,"Evergreen",NA
3,"F0.5",4,400,2024-07-26,"OtherEvergreen","BelowStem",0,"1675","Evergreen",NA
3,"F0.5",4,400,2024-07-26,"Rubcha","LeavesStems",0,NA,"Forb",NA
3,"F0.5",4,400,2024-07-26,"Rubcha","InflorStalks",0,NA,"Forb",NA
3,"F0.5",4,400,2024-07-26,"Rubcha","BelowStem",0,NA,"Forb",NA
3,"F0.5",4,400,2024-07-26,"Petfri","LeavesStems",0,"1908","Forb",NA
3,"F0.5",4,400,2024-07-26,"Petfri","InflorStalks",0,NA,"Forb",NA
3,"F0.5",4,400,2024-07-26,"Petfri","BelowStem",0,"1916","Forb",NA
3,"F0.5",4,400,2024-07-26,"OtherForb","LeavesStems",0,"1911","Forb",NA
3,"F0.5",4,400,2024-07-26,"OtherForb","InflorStalks",0,"1954","Forb",NA
3,"F0.5",4,400,2024-07-26,"OtherForb","BelowStem",0,"1912","Forb",NA
3,"F0.5",4,400,2024-07-26,"Sphagnum","Green",1.228,"1918","Moss",NA
3,"F0.5",4,400,2024-07-26,"OtherMoss","Green",5.257,"1909","Moss",NA
3,"F0.5",4,400,2024-07-26,"Lichen","Live",0.438,"1910","Lichen",NA
3,"F0.5",4,400,2024-07-26,"Attached","Wood",0,"1919","Litter",NA
3,"F0.5",4,400,2024-07-26,"Attached","Litter",0,"1770","Litter",NA
3,"F1",1,400,2024-07-26,"Erivag","BladeSheathInflCulm",0,NA,"Graminoid",NA
3,"F1",1,400,2024-07-26,"Erivag","Rhizome",0,NA,"Graminoid",NA
3,"F1",1,400,2024-07-26,"Carbig","BladeSheathInflCulm",0.95,"774","Graminoid",NA
3,"F1",1,400,2024-07-26,"Carbig","Rhizome",0.88,"780","Graminoid",NA
3,"F1",1,400,2024-07-26,"OtherGraminoid","BladeSheathInflCulm",0,NA,"Graminoid",NA
3,"F1",1,400,2024-07-26,"OtherGraminoid","Rhizome",0,NA,"Graminoid",NA
3,"F1",1,400,2024-07-26,"Betnan","NewLeaves",1.037,"777","Deciduous",NA
3,"F1",1,400,2024-07-26,"Betnan","NewStems",0.131,"803","Deciduous",NA
3,"F1",1,400,2024-07-26,"Betnan","OldStems",6.396,"806","Deciduous",NA
3,"F1",1,400,2024-07-26,"Betnan","Inflor",0,"1304","Deciduous",NA
3,"F1",1,400,2024-07-26,"Betnan","BelowStem",9.204,"809","Deciduous",NA
3,"F1",1,400,2024-07-26,"Salpul","NewLeaves",1.21,"801","Deciduous",NA
3,"F1",1,400,2024-07-26,"Salpul","NewStems",0.361,"804","Deciduous",NA
3,"F1",1,400,2024-07-26,"Salpul","OldStems",10.633,"807","Deciduous",NA
3,"F1",1,400,2024-07-26,"Salpul","Inflor",0,NA,"Deciduous",NA
3,"F1",1,400,2024-07-26,"Salpul","BelowStem",0,NA,"Deciduous",NA
3,"F1",1,400,2024-07-26,"Vaculi","NewLeaves",0,"1206","Deciduous",NA
3,"F1",1,400,2024-07-26,"Vaculi","NewStems",0,"1207","Deciduous",NA
3,"F1",1,400,2024-07-26,"Vaculi","OldStems",0,"1208","Deciduous",NA
3,"F1",1,400,2024-07-26,"Vaculi","Inflor",0,NA,"Deciduous",NA
3,"F1",1,400,2024-07-26,"Vaculi","BelowStem",0,NA,"Deciduous",NA
3,"F1",1,400,2024-07-26,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
3,"F1",1,400,2024-07-26,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
3,"F1",1,400,2024-07-26,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
3,"F1",1,400,2024-07-26,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
3,"F1",1,400,2024-07-26,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
3,"F1",1,400,2024-07-26,"Ledpal","NewLeaves",1.13,"1054","Evergreen",NA
3,"F1",1,400,2024-07-26,"Ledpal","NewStems",0.378,"1051","Evergreen",NA
3,"F1",1,400,2024-07-26,"Ledpal","OldLeaves",0.377,"1057","Evergreen",NA
3,"F1",1,400,2024-07-26,"Ledpal","OldStems",5.031,"1060","Evergreen",NA
3,"F1",1,400,2024-07-26,"Ledpal","Inflor",0.036,"1066","Evergreen",NA
3,"F1",1,400,2024-07-26,"Ledpal","BelowStem",2.633,"1063","Evergreen",NA
3,"F1",1,400,2024-07-26,"Vacvit","NewLeaves",0.256,"1069","Evergreen",NA
3,"F1",1,400,2024-07-26,"Vacvit","NewStems",0.035,"1072","Evergreen",NA
3,"F1",1,400,2024-07-26,"Vacvit","OldLeaves",0.333,"1075","Evergreen",NA
3,"F1",1,400,2024-07-26,"Vacvit","OldStems",0.196,"1078","Evergreen",NA
3,"F1",1,400,2024-07-26,"Vacvit","Inflor",0,NA,"Evergreen",NA
3,"F1",1,400,2024-07-26,"Vacvit","BelowStem",0.478,"1052","Evergreen",NA
3,"F1",1,400,2024-07-26,"Castet","NewStems",0,NA,"Evergreen",NA
3,"F1",1,400,2024-07-26,"Castet","OldStems",0,NA,"Evergreen",NA
3,"F1",1,400,2024-07-26,"Castet","Inflor",0,NA,"Evergreen",NA
3,"F1",1,400,2024-07-26,"Castet","BelowStem",0,NA,"Evergreen",NA
3,"F1",1,400,2024-07-26,"OtherEvergreen","NewLeaves",1.263,"1055","Evergreen",NA
3,"F1",1,400,2024-07-26,"OtherEvergreen","NewStems",0.179,"1058","Evergreen",NA
3,"F1",1,400,2024-07-26,"OtherEvergreen","OldLeaves",2.069,"1061","Evergreen",NA
3,"F1",1,400,2024-07-26,"OtherEvergreen","OldStems",3.82,"1064","Evergreen",NA
3,"F1",1,400,2024-07-26,"OtherEvergreen","Inflor",0.106,"1070","Evergreen",NA
3,"F1",1,400,2024-07-26,"OtherEvergreen","BelowStem",0.366,"1067","Evergreen",NA
3,"F1",1,400,2024-07-26,"Rubcha","LeavesStems",0,NA,"Forb",NA
3,"F1",1,400,2024-07-26,"Rubcha","InflorStalks",0,NA,"Forb",NA
3,"F1",1,400,2024-07-26,"Rubcha","BelowStem",0,NA,"Forb",NA
3,"F1",1,400,2024-07-26,"Petfri","LeavesStems",0,NA,"Forb",NA
3,"F1",1,400,2024-07-26,"Petfri","InflorStalks",0,NA,"Forb",NA
3,"F1",1,400,2024-07-26,"Petfri","BelowStem",0,NA,"Forb",NA
3,"F1",1,400,2024-07-26,"OtherForb","LeavesStems",0.297,"1073","Forb",NA
3,"F1",1,400,2024-07-26,"OtherForb","InflorStalks",0,NA,"Forb",NA
3,"F1",1,400,2024-07-26,"OtherForb","BelowStem",0,"1310","Forb",NA
3,"F1",1,400,2024-07-26,"Sphagnum","Green",1.179,"1076","Moss",NA
3,"F1",1,400,2024-07-26,"OtherMoss","Green",2.657,"1079","Moss",NA
3,"F1",1,400,2024-07-26,"Lichen","Live",3.665,"1053","Lichen",NA
3,"F1",1,400,2024-07-26,"Attached","Wood",0,NA,"Litter",NA
3,"F1",1,400,2024-07-26,"Attached","Litter",0,NA,"Litter",NA
3,"F1",2,400,2024-07-26,"Erivag","BladeSheathInflCulm",0,NA,"Graminoid",NA
3,"F1",2,400,2024-07-26,"Erivag","Rhizome",0,NA,"Graminoid",NA
3,"F1",2,400,2024-07-26,"Carbig","BladeSheathInflCulm",0.536,"774","Graminoid",NA
3,"F1",2,400,2024-07-26,"Carbig","Rhizome",0.205,"780","Graminoid",NA
3,"F1",2,400,2024-07-26,"OtherGraminoid","BladeSheathInflCulm",0,NA,"Graminoid",NA
3,"F1",2,400,2024-07-26,"OtherGraminoid","Rhizome",0,NA,"Graminoid",NA
3,"F1",2,400,2024-07-26,"Betnan","NewLeaves",0.67,"777","Deciduous",NA
3,"F1",2,400,2024-07-26,"Betnan","NewStems",0,"803","Deciduous",NA
3,"F1",2,400,2024-07-26,"Betnan","OldStems",0.95,"806","Deciduous",NA
3,"F1",2,400,2024-07-26,"Betnan","Inflor",0,"1304","Deciduous",NA
3,"F1",2,400,2024-07-26,"Betnan","BelowStem",14.838,"809","Deciduous",NA
3,"F1",2,400,2024-07-26,"Salpul","NewLeaves",0,"801","Deciduous",NA
3,"F1",2,400,2024-07-26,"Salpul","NewStems",0,"804","Deciduous",NA
3,"F1",2,400,2024-07-26,"Salpul","OldStems",0,"807","Deciduous",NA
3,"F1",2,400,2024-07-26,"Salpul","Inflor",0,NA,"Deciduous",NA
3,"F1",2,400,2024-07-26,"Salpul","BelowStem",0,NA,"Deciduous",NA
3,"F1",2,400,2024-07-26,"Vaculi","NewLeaves",0.046,"1206","Deciduous",NA
3,"F1",2,400,2024-07-26,"Vaculi","NewStems",0.004,"1207","Deciduous",NA
3,"F1",2,400,2024-07-26,"Vaculi","OldStems",0.073,"1208","Deciduous",NA
3,"F1",2,400,2024-07-26,"Vaculi","Inflor",0,NA,"Deciduous",NA
3,"F1",2,400,2024-07-26,"Vaculi","BelowStem",0,NA,"Deciduous",NA
3,"F1",2,400,2024-07-26,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
3,"F1",2,400,2024-07-26,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
3,"F1",2,400,2024-07-26,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
3,"F1",2,400,2024-07-26,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
3,"F1",2,400,2024-07-26,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
3,"F1",2,400,2024-07-26,"Ledpal","NewLeaves",0.973,"1054","Evergreen",NA
3,"F1",2,400,2024-07-26,"Ledpal","NewStems",0.265,"1051","Evergreen",NA
3,"F1",2,400,2024-07-26,"Ledpal","OldLeaves",0.367,"1057","Evergreen",NA
3,"F1",2,400,2024-07-26,"Ledpal","OldStems",2.239,"1060","Evergreen",NA
3,"F1",2,400,2024-07-26,"Ledpal","Inflor",0.076,"1066","Evergreen",NA
3,"F1",2,400,2024-07-26,"Ledpal","BelowStem",2.339,"1063","Evergreen",NA
3,"F1",2,400,2024-07-26,"Vacvit","NewLeaves",1.065,"1069","Evergreen",NA
3,"F1",2,400,2024-07-26,"Vacvit","NewStems",0.137,"1072","Evergreen",NA
3,"F1",2,400,2024-07-26,"Vacvit","OldLeaves",0.227,"1075","Evergreen",NA
3,"F1",2,400,2024-07-26,"Vacvit","OldStems",0.562,"1078","Evergreen",NA
3,"F1",2,400,2024-07-26,"Vacvit","Inflor",0,NA,"Evergreen",NA
3,"F1",2,400,2024-07-26,"Vacvit","BelowStem",1.967,"1052","Evergreen",NA
3,"F1",2,400,2024-07-26,"Castet","NewStems",0,NA,"Evergreen",NA
3,"F1",2,400,2024-07-26,"Castet","OldStems",0,NA,"Evergreen",NA
3,"F1",2,400,2024-07-26,"Castet","Inflor",0,NA,"Evergreen",NA
3,"F1",2,400,2024-07-26,"Castet","BelowStem",0,NA,"Evergreen",NA
3,"F1",2,400,2024-07-26,"OtherEvergreen","NewLeaves",0.352,"1055","Evergreen",NA
3,"F1",2,400,2024-07-26,"OtherEvergreen","NewStems",0.059,"1058","Evergreen",NA
3,"F1",2,400,2024-07-26,"OtherEvergreen","OldLeaves",0.37,"1061","Evergreen",NA
3,"F1",2,400,2024-07-26,"OtherEvergreen","OldStems",0.223,"1064","Evergreen",NA
3,"F1",2,400,2024-07-26,"OtherEvergreen","Inflor",0.118,"1070","Evergreen",NA
3,"F1",2,400,2024-07-26,"OtherEvergreen","BelowStem",0.647,"1067","Evergreen",NA
3,"F1",2,400,2024-07-26,"Rubcha","LeavesStems",0,NA,"Forb",NA
3,"F1",2,400,2024-07-26,"Rubcha","InflorStalks",0,NA,"Forb",NA
3,"F1",2,400,2024-07-26,"Rubcha","BelowStem",0,NA,"Forb",NA
3,"F1",2,400,2024-07-26,"Petfri","LeavesStems",0,NA,"Forb",NA
3,"F1",2,400,2024-07-26,"Petfri","InflorStalks",0,NA,"Forb",NA
3,"F1",2,400,2024-07-26,"Petfri","BelowStem",0,NA,"Forb",NA
3,"F1",2,400,2024-07-26,"OtherForb","LeavesStems",0.294,"1073","Forb",NA
3,"F1",2,400,2024-07-26,"OtherForb","InflorStalks",0,NA,"Forb",NA
3,"F1",2,400,2024-07-26,"OtherForb","BelowStem",0,"1310","Forb",NA
3,"F1",2,400,2024-07-26,"Sphagnum","Green",0.034,"1076","Moss",NA
3,"F1",2,400,2024-07-26,"OtherMoss","Green",4.232,"1079","Moss",NA
3,"F1",2,400,2024-07-26,"Lichen","Live",3.549,"1053","Lichen",NA
3,"F1",2,400,2024-07-26,"Attached","Wood",0,NA,"Litter",NA
3,"F1",2,400,2024-07-26,"Attached","Litter",0,NA,"Litter",NA
3,"F1",3,400,2024-07-26,"Erivag","BladeSheathInflCulm",0,NA,"Graminoid",NA
3,"F1",3,400,2024-07-26,"Erivag","Rhizome",0,NA,"Graminoid",NA
3,"F1",3,400,2024-07-26,"Carbig","BladeSheathInflCulm",0.313,"774","Graminoid",NA
3,"F1",3,400,2024-07-26,"Carbig","Rhizome",0.835,"780","Graminoid",NA
3,"F1",3,400,2024-07-26,"OtherGraminoid","BladeSheathInflCulm",0,NA,"Graminoid",NA
3,"F1",3,400,2024-07-26,"OtherGraminoid","Rhizome",0,NA,"Graminoid",NA
3,"F1",3,400,2024-07-26,"Betnan","NewLeaves",5.165,"777","Deciduous",NA
3,"F1",3,400,2024-07-26,"Betnan","NewStems",1.308,"803","Deciduous",NA
3,"F1",3,400,2024-07-26,"Betnan","OldStems",24.21,"806","Deciduous",NA
3,"F1",3,400,2024-07-26,"Betnan","Inflor",0.182,"1304","Deciduous",NA
3,"F1",3,400,2024-07-26,"Betnan","BelowStem",27.823,"809","Deciduous",NA
3,"F1",3,400,2024-07-26,"Salpul","NewLeaves",0.057,"801","Deciduous",NA
3,"F1",3,400,2024-07-26,"Salpul","NewStems",0.025,"804","Deciduous",NA
3,"F1",3,400,2024-07-26,"Salpul","OldStems",0,"807","Deciduous",NA
3,"F1",3,400,2024-07-26,"Salpul","Inflor",0,NA,"Deciduous",NA
3,"F1",3,400,2024-07-26,"Salpul","BelowStem",0,NA,"Deciduous",NA
3,"F1",3,400,2024-07-26,"Vaculi","NewLeaves",0,"1206","Deciduous",NA
3,"F1",3,400,2024-07-26,"Vaculi","NewStems",0,"1207","Deciduous",NA
3,"F1",3,400,2024-07-26,"Vaculi","OldStems",0,"1208","Deciduous",NA
3,"F1",3,400,2024-07-26,"Vaculi","Inflor",0,NA,"Deciduous",NA
3,"F1",3,400,2024-07-26,"Vaculi","BelowStem",0,NA,"Deciduous",NA
3,"F1",3,400,2024-07-26,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
3,"F1",3,400,2024-07-26,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
3,"F1",3,400,2024-07-26,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
3,"F1",3,400,2024-07-26,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
3,"F1",3,400,2024-07-26,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
3,"F1",3,400,2024-07-26,"Ledpal","NewLeaves",0.565,"1054","Evergreen",NA
3,"F1",3,400,2024-07-26,"Ledpal","NewStems",0.201,"1051","Evergreen",NA
3,"F1",3,400,2024-07-26,"Ledpal","OldLeaves",0.403,"1057","Evergreen",NA
3,"F1",3,400,2024-07-26,"Ledpal","OldStems",1.477,"1060","Evergreen",NA
3,"F1",3,400,2024-07-26,"Ledpal","Inflor",0.016,"1066","Evergreen",NA
3,"F1",3,400,2024-07-26,"Ledpal","BelowStem",2.887,"1063","Evergreen",NA
3,"F1",3,400,2024-07-26,"Vacvit","NewLeaves",0.151,"1069","Evergreen",NA
3,"F1",3,400,2024-07-26,"Vacvit","NewStems",0.031,"1072","Evergreen",NA
3,"F1",3,400,2024-07-26,"Vacvit","OldLeaves",0.174,"1075","Evergreen",NA
3,"F1",3,400,2024-07-26,"Vacvit","OldStems",0.055,"1078","Evergreen",NA
3,"F1",3,400,2024-07-26,"Vacvit","Inflor",0,NA,"Evergreen",NA
3,"F1",3,400,2024-07-26,"Vacvit","BelowStem",0.239,"1052","Evergreen",NA
3,"F1",3,400,2024-07-26,"Castet","NewStems",0,NA,"Evergreen",NA
3,"F1",3,400,2024-07-26,"Castet","OldStems",0,NA,"Evergreen",NA
3,"F1",3,400,2024-07-26,"Castet","Inflor",0,NA,"Evergreen",NA
3,"F1",3,400,2024-07-26,"Castet","BelowStem",0,NA,"Evergreen",NA
3,"F1",3,400,2024-07-26,"OtherEvergreen","NewLeaves",0,"1055","Evergreen",NA
3,"F1",3,400,2024-07-26,"OtherEvergreen","NewStems",0,"1058","Evergreen",NA
3,"F1",3,400,2024-07-26,"OtherEvergreen","OldLeaves",0,"1061","Evergreen",NA
3,"F1",3,400,2024-07-26,"OtherEvergreen","OldStems",0,"1064","Evergreen",NA
3,"F1",3,400,2024-07-26,"OtherEvergreen","Inflor",0,"1070","Evergreen",NA
3,"F1",3,400,2024-07-26,"OtherEvergreen","BelowStem",0,"1067","Evergreen",NA
3,"F1",3,400,2024-07-26,"Rubcha","LeavesStems",0,NA,"Forb",NA
3,"F1",3,400,2024-07-26,"Rubcha","InflorStalks",0,NA,"Forb",NA
3,"F1",3,400,2024-07-26,"Rubcha","BelowStem",0,NA,"Forb",NA
3,"F1",3,400,2024-07-26,"Petfri","LeavesStems",0,NA,"Forb",NA
3,"F1",3,400,2024-07-26,"Petfri","InflorStalks",0,NA,"Forb",NA
3,"F1",3,400,2024-07-26,"Petfri","BelowStem",0,NA,"Forb",NA
3,"F1",3,400,2024-07-26,"OtherForb","LeavesStems",0.123,"1073","Forb",NA
3,"F1",3,400,2024-07-26,"OtherForb","InflorStalks",0,NA,"Forb",NA
3,"F1",3,400,2024-07-26,"OtherForb","BelowStem",0.105,"1310","Forb",NA
3,"F1",3,400,2024-07-26,"Sphagnum","Green",1.29,"1076","Moss",NA
3,"F1",3,400,2024-07-26,"OtherMoss","Green",2.029,"1079","Moss",NA
3,"F1",3,400,2024-07-26,"Lichen","Live",2.283,"1053","Lichen",NA
3,"F1",3,400,2024-07-26,"Attached","Wood",0,NA,"Litter",NA
3,"F1",3,400,2024-07-26,"Attached","Litter",0,NA,"Litter",NA
3,"F1",4,400,2024-07-26,"Erivag","BladeSheathInflCulm",0,NA,"Graminoid",NA
3,"F1",4,400,2024-07-26,"Erivag","Rhizome",0,NA,"Graminoid",NA
3,"F1",4,400,2024-07-26,"Carbig","BladeSheathInflCulm",0.443,"774","Graminoid",NA
3,"F1",4,400,2024-07-26,"Carbig","Rhizome",0.543,"780","Graminoid",NA
3,"F1",4,400,2024-07-26,"OtherGraminoid","BladeSheathInflCulm",0,NA,"Graminoid",NA
3,"F1",4,400,2024-07-26,"OtherGraminoid","Rhizome",0,NA,"Graminoid",NA
3,"F1",4,400,2024-07-26,"Betnan","NewLeaves",1.029,"777","Deciduous",NA
3,"F1",4,400,2024-07-26,"Betnan","NewStems",0.018,"803","Deciduous",NA
3,"F1",4,400,2024-07-26,"Betnan","OldStems",2.966,"806","Deciduous",NA
3,"F1",4,400,2024-07-26,"Betnan","Inflor",0.036,"1304","Deciduous",NA
3,"F1",4,400,2024-07-26,"Betnan","BelowStem",5.571,"809","Deciduous",NA
3,"F1",4,400,2024-07-26,"Salpul","NewLeaves",0.246,"801","Deciduous",NA
3,"F1",4,400,2024-07-26,"Salpul","NewStems",0.04,"804","Deciduous",NA
3,"F1",4,400,2024-07-26,"Salpul","OldStems",2.305,"807","Deciduous",NA
3,"F1",4,400,2024-07-26,"Salpul","Inflor",0,NA,"Deciduous",NA
3,"F1",4,400,2024-07-26,"Salpul","BelowStem",0,NA,"Deciduous",NA
3,"F1",4,400,2024-07-26,"Vaculi","NewLeaves",0,"1206","Deciduous",NA
3,"F1",4,400,2024-07-26,"Vaculi","NewStems",0,"1207","Deciduous",NA
3,"F1",4,400,2024-07-26,"Vaculi","OldStems",0,"1208","Deciduous",NA
3,"F1",4,400,2024-07-26,"Vaculi","Inflor",0,NA,"Deciduous",NA
3,"F1",4,400,2024-07-26,"Vaculi","BelowStem",0,NA,"Deciduous",NA
3,"F1",4,400,2024-07-26,"OtherDeciduous","NewLeaves",0,NA,"Deciduous",NA
3,"F1",4,400,2024-07-26,"OtherDeciduous","NewStems",0,NA,"Deciduous",NA
3,"F1",4,400,2024-07-26,"OtherDeciduous","OldStems",0,NA,"Deciduous",NA
3,"F1",4,400,2024-07-26,"OtherDeciduous","Inflor",0,NA,"Deciduous",NA
3,"F1",4,400,2024-07-26,"OtherDeciduous","BelowStem",0,NA,"Deciduous",NA
3,"F1",4,400,2024-07-26,"Ledpal","NewLeaves",0.868,"1054","Evergreen",NA
3,"F1",4,400,2024-07-26,"Ledpal","NewStems",0.271,"1051","Evergreen",NA
3,"F1",4,400,2024-07-26,"Ledpal","OldLeaves",0.264,"1057","Evergreen",NA
3,"F1",4,400,2024-07-26,"Ledpal","OldStems",4.601,"1060","Evergreen",NA
3,"F1",4,400,2024-07-26,"Ledpal","Inflor",0.208,"1066","Evergreen",NA
3,"F1",4,400,2024-07-26,"Ledpal","BelowStem",4.707,"1063","Evergreen",NA
3,"F1",4,400,2024-07-26,"Vacvit","NewLeaves",0.193,"1069","Evergreen",NA
3,"F1",4,400,2024-07-26,"Vacvit","NewStems",0.108,"1072","Evergreen",NA
3,"F1",4,400,2024-07-26,"Vacvit","OldLeaves",0.593,"1075","Evergreen",NA
3,"F1",4,400,2024-07-26,"Vacvit","OldStems",0.202,"1078","Evergreen",NA
3,"F1",4,400,2024-07-26,"Vacvit","Inflor",0,NA,"Evergreen",NA
3,"F1",4,400,2024-07-26,"Vacvit","BelowStem",2.208,"1052","Evergreen",NA
3,"F1",4,400,2024-07-26,"Castet","NewStems",0,NA,"Evergreen",NA
3,"F1",4,400,2024-07-26,"Castet","OldStems",0,NA,"Evergreen",NA
3,"F1",4,400,2024-07-26,"Castet","Inflor",0,NA,"Evergreen",NA
3,"F1",4,400,2024-07-26,"Castet","BelowStem",0,NA,"Evergreen",NA
3,"F1",4,400,2024-07-26,"OtherEvergreen","NewLeaves",0,"1055","Evergreen",NA
3,"F1",4,400,2024-07-26,"OtherEvergreen","NewStems",0,"1058","Evergreen",NA
3,"F1",4,400,2024-07-26,"OtherEvergreen","OldLeaves",0,"1061","Evergreen",NA
